"","Cluster","expr","CellType","Condition","Status","Species","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"83","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0071548","response to dexamethasone","5/358","39/18723",0.000838665218295703,0.0415084313656094,0.0368625417614681,"ARG1/CLDN1/ERRFI1/FBXO32/FOXO1",5
"84","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0007422","peripheral nervous system development","7/358","80/18723",0.000845971421058326,0.0415084313656094,0.0368625417614681,"CITED2/CLDN1/EGR2/EGR3/NDRG1/NRG1/NTRK2",7
"85","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0043583","ear development","12/358","213/18723",0.000851018582585533,0.0415084313656094,0.0368625417614681,"AHI1/EPHA4/FGFR2/MYCL/RPL38/SDC4/SLC4A7/SLC9A3R1/SOX2/STRA6/TGFB2/WDR19",12
"86","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:1904666","regulation of ubiquitin protein ligase activity","4/358","23/18723",0.000872885478396036,0.0420493720580412,0.0373429369055198,"FBXO5/RPL23/RPL37/RPS20",4
"87","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0090263","positive regulation of canonical Wnt signaling pathway","8/358","106/18723",0.000979234495604268,0.0465972317298519,0.0413817709824037,"FAM53B/FGFR2/GPC3/GPRC5B/RPS12/RUVBL1/SEMA5A/WLS",8
"88","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:1902093","positive regulation of flagellated sperm motility","3/358","11/18723",0.00102051925743221,0.0468149711058502,0.041575139572273,"CFAP69/DEFB1/TAC4",3
"89","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:2000155","positive regulation of cilium-dependent cell motility","3/358","11/18723",0.00102051925743221,0.0468149711058502,0.041575139572273,"CFAP69/DEFB1/TAC4",3
"90","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0030859","polarized epithelial cell differentiation","4/358","24/18723",0.00103180100335805,0.0468149711058502,0.041575139572273,"AHI1/MSN/SLC9A3R1/TP63",4
"91","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0032528","microvillus organization","4/358","24/18723",0.00103180100335805,0.0468149711058502,0.041575139572273,"FXYD5/GLDN/SLC9A3R1/TNIK",4
"92","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0048286","lung alveolus development","5/358","41/18723",0.00105806490694871,0.0470591348252494,0.0417919749237155,"ERRFI1/FGFR2/LIF/STK40/STRA6",5
"93","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0051346","negative regulation of hydrolase activity","17/358","379/18723",0.00106655251037767,0.0470591348252494,0.0417919749237155,"BIRC3/CD109/CD44/COL7A1/CSTB/DFFA/GPC3/IFI6/MDM2/PRDX5/SERPINB5/SH3BP4/SLC39A14/SPINK1/SPINK8/TGFB2/TNFAIP8",17
"94","downregulated.Basal.ACN4.Infected.Llama","downregulated","Basal","ACN4","Infected","Llama","GO:0071384","cellular response to corticosteroid stimulus","6/358","61/18723",0.00107336314696238,0.0470591348252494,0.0417919749237155,"ARG1/ERRFI1/FBXO32/FOXO1/STC1/ZFP36",6
"95","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0090257","regulation of muscle system process","5/12","252/18723",3.11284605602627e-07,0.000178054794404703,8.65043535569407e-05,"ATP1B1/CCN2/ERRFI1/NR4A1/TPM1",5
"96","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0006937","regulation of muscle contraction","4/12","169/18723",2.99707920645961e-06,0.000718155848481996,0.000348901626792873,"ATP1B1/CCN2/NR4A1/TPM1",4
"97","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0006941","striated muscle contraction","4/12","179/18723",3.7665516528776e-06,0.000718155848481996,0.000348901626792873,"ATP1B1/CCN2/NR4A1/TPM1",4
"98","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0003012","muscle system process","5/12","452/18723",5.52232975655308e-06,0.000789693155187091,0.000383656593613162,"ATP1B1/CCN2/ERRFI1/NR4A1/TPM1",5
"99","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0033690","positive regulation of osteoblast proliferation","2/12","11/18723",2.0645092091866e-05,0.002319604182294,0.00112693320597279,"CCN1/HPSE",2
"100","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0006942","regulation of striated muscle contraction","3/12","95/18723",2.69326257667775e-05,0.002319604182294,0.00112693320597279,"ATP1B1/CCN2/NR4A1",3
"101","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0061469","regulation of type B pancreatic cell proliferation","2/12","13/18723",2.92576463304111e-05,0.002319604182294,0.00112693320597279,"ERRFI1/NR4A1",2
"102","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0070372","regulation of ERK1 and ERK2 cascade","4/12","309/18723",3.24420165355804e-05,0.002319604182294,0.00112693320597279,"CCN1/CCN2/DUSP6/ERRFI1",4
"103","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0070371","ERK1 and ERK2 cascade","4/12","330/18723",4.19490253122766e-05,0.00258134543569152,0.0012540949485141,"CCN1/CCN2/DUSP6/ERRFI1",4
"104","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0044344","cellular response to fibroblast growth factor stimulus","3/12","113/18723",4.52625730937801e-05,0.00258134543569152,0.0012540949485141,"CCN2/EGR3/NR4A1",3
"105","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0006936","muscle contraction","4/12","347/18723",5.10297449033629e-05,0.00258134543569152,0.0012540949485141,"ATP1B1/CCN2/NR4A1/TPM1",4
"106","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0071774","response to fibroblast growth factor","3/12","120/18723",5.41541000494725e-05,0.00258134543569152,0.0012540949485141,"CCN2/EGR3/NR4A1",3
"107","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0044342","type B pancreatic cell proliferation","2/12","21/18723",7.85464748336755e-05,0.00328256694705347,0.00159476936698954,"ERRFI1/NR4A1",2
"108","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0060048","cardiac muscle contraction","3/12","137/18723",8.03425476551548e-05,0.00328256694705347,0.00159476936698954,"ATP1B1/CCN2/TPM1",3
"109","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0042060","wound healing","4/12","422/18723",0.000109101826662216,0.00416041632338583,0.00202125489395263,"CCN1/DST/HPSE/TPM1",4
"110","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032781","positive regulation of ATPase activity","2/12","27/18723",0.000131004591130728,0.00440791918392803,0.00214149919866949,"ATP1B1/TPM1",2
"111","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0033688","regulation of osteoblast proliferation","2/12","27/18723",0.000131004591130728,0.00440791918392803,0.00214149919866949,"CCN1/HPSE",2
"112","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0033687","osteoblast proliferation","2/12","32/18723",0.000184793954359722,0.00556327062598743,0.00270280354298985,"CCN1/HPSE",2
"113","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0035767","endothelial cell chemotaxis","2/12","32/18723",0.000184793954359722,0.00556327062598743,0.00270280354298985,"EGR3/NR4A1",2
"114","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0008016","regulation of heart contraction","3/12","206/18723",0.000268387988049053,0.00728104151220899,0.00353734810309748,"ATP1B1/CCN2/TPM1",3
"115","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0045823","positive regulation of heart contraction","2/12","39/18723",0.000275385885337929,0.00728104151220899,0.00353734810309748,"CCN2/TPM1",2
"116","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/12","209/18723",0.000280040058161884,0.00728104151220899,0.00353734810309748,"CCN1/CCN2/NR4A1",3
"117","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:1903524","positive regulation of blood circulation","2/12","41/18723",0.000304528546793403,0.00757349255503593,0.00367942958139398,"CCN2/TPM1",2
"118","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032965","regulation of collagen biosynthetic process","2/12","42/18723",0.000319641127924891,0.00761811354887658,0.00370110779702506,"CCN2/ERRFI1",2
"119","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043462","regulation of ATPase activity","2/12","46/18723",0.000383690672629753,0.00848680453338464,0.00412314390285894,"ATP1B1/TPM1",2
"120","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:2000116","regulation of cysteine-type endopeptidase activity","3/12","235/18723",0.000394994715128476,0.00848680453338464,0.00412314390285894,"CCN1/CCN2/NR4A1",3
"121","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0010712","regulation of collagen metabolic process","2/12","47/18723",0.000400600913289135,0.00848680453338464,0.00412314390285894,"CCN2/ERRFI1",2
"122","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0060047","heart contraction","3/12","241/18723",0.000425239940631027,0.00868704450146242,0.00422042647844328,"ATP1B1/CCN2/TPM1",3
"123","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032964","collagen biosynthetic process","2/12","51/18723",0.000471821611716046,0.0090508810425114,0.00439718917045088,"CCN2/ERRFI1",2
"124","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0003015","heart process","3/12","251/18723",0.000478903211201985,0.0090508810425114,0.00439718917045088,"ATP1B1/CCN2/TPM1",3
"125","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0051496","positive regulation of stress fiber assembly","2/12","52/18723",0.000490519776779464,0.0090508810425114,0.00439718917045088,"CCN2/TPM1",2
"126","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:1903522","regulation of blood circulation","3/12","256/18723",0.000507296462120606,0.00906792426040583,0.00440546927631053,"ATP1B1/CCN2/TPM1",3
"127","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032233","positive regulation of actin filament bundle assembly","2/12","63/18723",0.000719638140632046,0.0124737277709555,0.00606011065795407,"CCN2/TPM1",2
"128","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0035924","cellular response to vascular endothelial growth factor stimulus","2/12","73/18723",0.000964919193814999,0.0157695365389194,0.00766131329826044,"EGR3/NR4A1",2
"129","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0061035","regulation of cartilage development","2/12","73/18723",0.000964919193814999,0.0157695365389194,0.00766131329826044,"CCN1/CCN2",2
"130","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0008544","epidermis development","3/12","324/18723",0.00100587808537946,0.0159702730443071,0.00775883710654597,"CCN2/ERRFI1/HPSE",3
"131","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0007517","muscle organ development","3/12","327/18723",0.00103304213748141,0.0159702730443071,0.00775883710654597,"EGR3/NR4A1/TPM1",3
"132","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0055117","regulation of cardiac muscle contraction","2/12","77/18723",0.00107280648478361,0.016142812228325,0.00784266181133197,"ATP1B1/CCN2",2
"133","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0070373","negative regulation of ERK1 and ERK2 cascade","2/12","78/18723",0.00110064628829488,0.016142812228325,0.00784266181133197,"DUSP6/ERRFI1",2
"134","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0031589","cell-substrate adhesion","3/12","363/18723",0.0013961058976092,0.0199643143358116,0.00969926202549551,"CCN1/CCN2/HPSE",3
"135","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0051492","regulation of stress fiber assembly","2/12","91/18723",0.00149395070474415,0.0208424342222842,0.0101258789743891,"CCN2/TPM1",2
"136","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0002042","cell migration involved in sprouting angiogenesis","2/12","94/18723",0.00159293965034871,0.0213419113580404,0.0103685399310318,"EGR3/NR4A1",2
"137","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0050678","regulation of epithelial cell proliferation","3/12","381/18723",0.0016043744552373,0.0213419113580404,0.0103685399310318,"EGR3/ERRFI1/NR4A1",3
"138","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0110020","regulation of actomyosin structure organization","2/12","100/18723",0.00180009757259067,0.0234012684436788,0.0113690373005727,"CCN2/TPM1",2
"139","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032963","collagen metabolic process","2/12","104/18723",0.00194497035471328,0.0235339201793494,0.011433483487943,"CCN2/ERRFI1",2
"140","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0032231","regulation of actin filament bundle assembly","2/12","105/18723",0.00198203105676339,0.0235339201793494,0.011433483487943,"CCN2/TPM1",2
"141","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0030038","contractile actin filament bundle assembly","2/12","106/18723",0.00201942801447057,0.0235339201793494,0.011433483487943,"CCN2/TPM1",2
"142","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043149","stress fiber assembly","2/12","106/18723",0.00201942801447057,0.0235339201793494,0.011433483487943,"CCN2/TPM1",2
"143","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043434","response to peptide hormone","3/12","414/18723",0.00203516799583397,0.0235339201793494,0.011433483487943,"CCN2/ERRFI1/NR4A1",3
"144","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0007229","integrin-mediated signaling pathway","2/12","107/18723",0.00205716085483824,0.0235339201793494,0.011433483487943,"CCN2/DST",2
"145","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0001938","positive regulation of endothelial cell proliferation","2/12","111/18723",0.00221144359254533,0.0248028575477633,0.0120499712782656,"EGR3/NR4A1",2
"146","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0052548","regulation of endopeptidase activity","3/12","432/18723",0.0022979555973207,0.0251525737450508,0.0122198738842352,"CCN1/CCN2/NR4A1",3
"147","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0045785","positive regulation of cell adhesion","3/12","437/18723",0.00237454367523207,0.0251525737450508,0.0122198738842352,"CCN1/EGR3/TPM1",3
"148","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0050673","epithelial cell proliferation","3/12","437/18723",0.00237454367523207,0.0251525737450508,0.0122198738842352,"EGR3/ERRFI1/NR4A1",3
"149","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0003206","cardiac chamber morphogenesis","2/12","121/18723",0.0026204800708088,0.0272529927364115,0.0132403203577708,"CCN1/TPM1",2
"150","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0003231","cardiac ventricle development","2/12","123/18723",0.00270626303494495,0.0276425438569377,0.0134295759628847,"CCN1/TPM1",2
"151","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0052547","regulation of peptidase activity","3/12","461/18723",0.00276442885604979,0.0277412860642189,0.0134775478854505,"CCN1/CCN2/NR4A1",3
"152","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","2/12","129/18723",0.00297151016025877,0.0293052381322072,0.0142373626553233,"CCN1/CCN2",2
"153","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:2001056","positive regulation of cysteine-type endopeptidase activity","2/12","148/18723",0.00388883606459201,0.0377019360838412,0.0183167300812184,"CCN1/CCN2",2
"154","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0051017","actin filament bundle assembly","2/12","157/18723",0.0043638896296396,0.0416024144692309,0.0202116993372781,"CCN2/TPM1",2
"155","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0003205","cardiac chamber development","2/12","161/18723",0.00458328783318024,0.0421185185373085,0.0204624381557774,"CCN1/TPM1",2
"156","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0061572","actin filament bundle organization","2/12","161/18723",0.00458328783318024,0.0421185185373085,0.0204624381557774,"CCN2/TPM1",2
"157","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0034250","positive regulation of cellular amide metabolic process","2/12","162/18723",0.00463892774099727,0.0421185185373085,0.0204624381557774,"CCN1/RBM3",2
"158","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0031960","response to corticosteroid","2/12","167/18723",0.0049218515284581,0.0439890480355943,0.0213711974261996,"CCN2/ERRFI1",2
"159","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043534","blood vessel endothelial cell migration","2/12","176/18723",0.00545084385716632,0.0470315606372523,0.0228493412002845,"EGR3/NR4A1",2
"160","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0030324","lung development","2/12","177/18723",0.00551117772793874,0.0470315606372523,0.0228493412002845,"CCN2/ERRFI1",2
"161","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0001936","regulation of endothelial cell proliferation","2/12","179/18723",0.00563277538345974,0.0470315606372523,0.0228493412002845,"EGR3/NR4A1",2
"162","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0010950","positive regulation of endopeptidase activity","2/12","179/18723",0.00563277538345974,0.0470315606372523,0.0228493412002845,"CCN1/CCN2",2
"163","downregulated.Basal.MERS.Bystander.Camel","downregulated","Basal","MERS","Bystander","Camel","GO:0043409","negative regulation of MAPK cascade","2/12","180/18723",0.00569403846104136,0.0470315606372523,0.0228493412002845,"DUSP6/ERRFI1",2
