"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","3/118","28/18723",0.000712583308921293,0.0141198619239542,0.0109776366601825,"CALR/B2M/IFI30",3
"GO:0071280","GO:0071280","cellular response to copper ion","3/118","28/18723",0.000712583308921293,0.0141198619239542,0.0109776366601825,"APP/NFE2L2/PRNP",3
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","5/118","112/18723",0.000716184959076879,0.0141198619239542,0.0109776366601825,"CALR/PRDX1/RHOA/APP/RPS3",5
"GO:0001819","GO:0001819","positive regulation of cytokine production","10/118","467/18723",0.000747298103296415,0.0145100381723387,0.011280983329666,"CLU/CD81/GAPDH/B2M/APP/HSPB1/S100A13/RPS3/TMED10/PTGS2",10
"GO:0033674","GO:0033674","positive regulation of kinase activity","10/118","467/18723",0.000747298103296415,0.0145100381723387,0.011280983329666,"CLU/CD81/RHOA/CDC42/ERP29/RPS3/PRNP/MAGED1/LMO4/CCND1",10
"GO:0000305","GO:0000305","response to oxygen radical","3/118","29/18723",0.000791167261370731,0.0150204569695791,0.0116778138461972,"PRDX1/NQO1/NFE2L2",3
"GO:0006734","GO:0006734","NADH metabolic process","3/118","29/18723",0.000791167261370731,0.0150204569695791,0.0116778138461972,"ENO1/MDH1/NQO1",3
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","3/118","29/18723",0.000791167261370731,0.0150204569695791,0.0116778138461972,"EIF5A/PTTG1IP/MUC1",3
"GO:0007584","GO:0007584","response to nutrient","6/118","174/18723",0.000824850133778176,0.0155447859770108,0.0120854590034217,"SFRP1/NQO1/CAT/CCND1/STC1/PTGS2",6
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","5/118","116/18723",0.000839344800091533,0.0156694578998561,0.0121823865143346,"TMBIM6/RACK1/NFE2L2/CCND1/AGR2",5
"GO:0072665","GO:0072665","protein localization to vacuole","4/118","67/18723",0.000846093665173628,0.0156694578998561,0.0121823865143346,"CLU/CD81/LAMP2/GNPTAB",4
"GO:1905475","GO:1905475","regulation of protein localization to membrane","6/118","175/18723",0.000849806729644944,0.0156694578998561,0.0121823865143346,"CD81/AP2M1/RACK1/PRNP/TMBIM1/AGR2",6
"GO:0019674","GO:0019674","NAD metabolic process","3/118","30/18723",0.000875053012640074,0.0160197205099751,0.0124547019017117,"ENO1/MDH1/NQO1",3
"GO:0006413","GO:0006413","translational initiation","5/118","118/18723",0.000906534585349536,0.0164783556188004,0.0128112726395422,"CSDE1/HSPB1/EIF4H/RPL13A/RPS3",5
"GO:1901214","GO:1901214","regulation of neuron death","8/118","319/18723",0.00093981179764153,0.0167057833524217,0.0129880887472059,"CLU/RHOA/GRN/CDC42/RACK1/NQO1/NONO/PRNP",8
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","8/118","319/18723",0.00093981179764153,0.0167057833524217,0.0129880887472059,"CD81/CDC42/RAC1/RACK1/PRNP/TMED10/TMEM30A/PTGS2",8
"GO:0045665","GO:0045665","negative regulation of neuron differentiation","4/118","69/18723",0.000945118449512739,0.0167057833524217,0.0129880887472059,"CALR/RHOA/B2M/APP",4
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","4/118","69/18723",0.000945118449512739,0.0167057833524217,0.0129880887472059,"CALR/RHOA/APP/RPS3",4
"GO:0033687","GO:0033687","osteoblast proliferation","3/118","32/18723",0.0010592751966587,0.0185953584180564,0.0144571589565603,"SFRP1/RHOA/ITGAV",3
"GO:0001736","GO:0001736","establishment of planar polarity","4/118","72/18723",0.00110854920963567,0.0190685343912498,0.0148250346438737,"SFRP1/RHOA/CDC42/RAC1",4
"GO:0007164","GO:0007164","establishment of tissue polarity","4/118","72/18723",0.00110854920963567,0.0190685343912498,0.0148250346438737,"SFRP1/RHOA/CDC42/RAC1",4
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","4/118","72/18723",0.00110854920963567,0.0190685343912498,0.0148250346438737,"SFRP1/RHOA/CDC42/RAC1",4
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","5/118","124/18723",0.00113222594795252,0.0193459673640154,0.0150407278559587,"ENO1/GAPDH/APP/PGK1/TPI1",5
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","3/118","33/18723",0.00115987642129623,0.0195311592497185,0.0151847072549509,"CLU/PRNP/TMED10",3
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","4/118","73/18723",0.00116716431052587,0.0195311592497185,0.0151847072549509,"APP/HSPB1/S100A13/TMED10",4
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","5/118","125/18723",0.00117354604933931,0.0195311592497185,0.0151847072549509,"AP2M1/RACK1/PRNP/TMBIM1/AGR2",5
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","5/118","125/18723",0.00117354604933931,0.0195311592497185,0.0151847072549509,"SFRP1/RHOA/CDC42/RAC1/MAGED1",5
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","4/118","74/18723",0.00122791784115579,0.0203042156573051,0.0157857281718703,"RACK1/NFE2L2/CCND1/AGR2",4
"GO:0009060","GO:0009060","aerobic respiration","6/118","189/18723",0.00126418232634668,0.0206722945837962,0.016071895043689,"ATP5F1B/RHOA/ATP5F1A/MDH1/CAT/CHCHD2",6
"GO:1990000","GO:1990000","amyloid fibril formation","3/118","34/18723",0.00126630911028326,0.0206722945837962,0.016071895043689,"CLU/B2M/APP",3
"GO:0032386","GO:0032386","regulation of intracellular transport","8/118","337/18723",0.00133433341849356,0.0216449148835379,0.0168280690287029,"CD81/CDC42/REEP5/LAMP1/PRNP/TMEM30A/NUCB1/PTGS2",8
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","4/118","76/18723",0.0013560063257022,0.0218581397029858,0.0169938429298528,"CLU/RAC1/NQO1/PTGS2",4
"GO:0001893","GO:0001893","maternal placenta development","3/118","35/18723",0.0013786979921428,0.0219478444339255,0.0170635848259321,"PRDX3/STC1/PTGS2",3
"GO:0033280","GO:0033280","response to vitamin D","3/118","35/18723",0.0013786979921428,0.0219478444339255,0.0170635848259321,"SFRP1/STC1/PTGS2",3
"GO:0007565","GO:0007565","female pregnancy","6/118","193/18723",0.00140701512509169,0.0222603689235185,0.017306560310582,"CALR/PAM/PRDX3/MMP7/STC1/PTGS2",6
"GO:1902229","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","3/118","36/18723",0.00149716480052608,0.0235413091027506,0.0183024408614522,"CLU/RPS3/MUC1",3
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","9/118","427/18723",0.00153546560607827,0.0239963313925525,0.0186562027747508,"CALR/CD81/GRN/APP/HSPB1/RAC1/LAMP1/NONO/PTGS2",9
"GO:0006446","GO:0006446","regulation of translational initiation","4/118","79/18723",0.00156521401894114,0.0241665272924467,0.0187885233852605,"CSDE1/HSPB1/EIF4H/RPL13A",4
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","4/118","79/18723",0.00156521401894114,0.0241665272924467,0.0187885233852605,"CALR/CDC42/RAC1/P4HB",4
"GO:0006623","GO:0006623","protein targeting to vacuole","3/118","37/18723",0.00162182831361728,0.0248906944179705,0.0193515348104475,"CLU/LAMP2/GNPTAB",3
"GO:1990535","GO:1990535","neuron projection maintenance","2/118","10/18723",0.00171472777910361,0.0258795247709006,0.020120311473526,"APP/PRNP",2
"GO:0046209","GO:0046209","nitric oxide metabolic process","4/118","81/18723",0.00171655060907261,0.0258795247709006,0.020120311473526,"CLU/RAC1/NQO1/PTGS2",4
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","4/118","81/18723",0.00171655060907261,0.0258795247709006,0.020120311473526,"CLU/PTTG1IP/RPS3/MUC1",4
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","3/118","38/18723",0.00175280439312648,0.0262402525792252,0.0204007631404289,"CALR/SFRP1/RHOA",3
"GO:0008203","GO:0008203","cholesterol metabolic process","5/118","137/18723",0.0017609533529562,0.0262402525792252,0.0204007631404289,"NPC2/NFE2L1/APP/CAT/TM7SF2",5
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","4/118","82/18723",0.00179590157782664,0.0263405444495386,0.0204787361204906,"ENO1/ATP5F1B/RHOA/ATP5F1A",4
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","4/118","82/18723",0.00179590157782664,0.0263405444495386,0.0204787361204906,"CLU/RAC1/NQO1/PTGS2",4
"GO:0050673","GO:0050673","epithelial cell proliferation","9/118","437/18723",0.00179851552035476,0.0263405444495386,0.0204787361204906,"SFRP1/GPX1/GRN/B2M/CDC42/ATP5F1A/MAGED1/CCND1/KRT4",9
"GO:0055076","GO:0055076","transition metal ion homeostasis","5/118","138/18723",0.00181809701039867,0.0264760377139306,0.0205840767983534,"B2M/APP/PRNP/HMOX2/EPAS1",5
"GO:0010975","GO:0010975","regulation of neuron projection development","9/118","445/18723",0.00203400847908678,0.0294529024401096,0.0228984719055086,"SFRP1/CFL1/ITM2C/RHOA/GRN/B2M/NFE2L2/TMEM106B/TMEM30A",9
"GO:0001731","GO:0001731","formation of translation preinitiation complex","2/118","11/18723",0.00208715435320341,0.0295545668909411,0.0229775120128761,"EIF4H/RPL13A",2
"GO:0007042","GO:0007042","lysosomal lumen acidification","2/118","11/18723",0.00208715435320341,0.0295545668909411,0.0229775120128761,"GRN/TMEM106B",2
"GO:0033197","GO:0033197","response to vitamin E","2/118","11/18723",0.00208715435320341,0.0295545668909411,0.0229775120128761,"CAT/CCND1",2
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","2/118","11/18723",0.00208715435320341,0.0295545668909411,0.0229775120128761,"NFE2L2/EPAS1",2
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/118","209/18723",0.00210497350092243,0.0296145964606419,0.0230241826395857,"GPX1/RHOA/RACK1/RPS3/PRDX3/PTGS2",6
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","5/118","143/18723",0.00212441380038976,0.0296145964606419,0.0230241826395857,"CALR/PRDX1/RHOA/APP/RPS3",5
"GO:0031589","GO:0031589","cell-substrate adhesion","8/118","363/18723",0.00212605764680379,0.0296145964606419,0.0230241826395857,"CALR/SFRP1/RHOA/CDC42/RAC1/P4HB/ITGAV/AGR2",8
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","3/118","41/18723",0.00218472370761183,0.0301762910130837,0.0234608780367445,"CD81/RPS3/PRNP",3
"GO:0001890","GO:0001890","placenta development","5/118","144/18723",0.00218992981991165,0.0301762910130837,0.0234608780367445,"SPINT2/PRDX3/EPAS1/STC1/PTGS2",5
"GO:0030100","GO:0030100","regulation of endocytosis","6/118","211/18723",0.0022078300434119,0.0302602588302926,0.0235261597082957,"CLU/B2M/CDC42/AP2M1/RAC1/ITGAV",6
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","6/118","212/18723",0.00226065985051243,0.0308195276428903,0.0239609691882421,"RHOA/GRN/CDC42/NQO1/NONO/PRNP",6
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","8/118","368/18723",0.0023137659584395,0.0313766251401082,0.0243940905559787,"ENO1/ATP5F1B/GAPDH/RHOA/APP/PGK1/ATP5F1A/TPI1",8
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","4/118","88/18723",0.00232612987081086,0.0313782676783591,0.024395367564792,"ENO1/ATP5F1B/RHOA/ATP5F1A",4
"GO:0042168","GO:0042168","heme metabolic process","3/118","42/18723",0.00234205168242622,0.0314276359270073,0.0244337494341848,"NFE2L1/PGRMC1/HMOX2",3
"GO:1902652","GO:1902652","secondary alcohol metabolic process","5/118","147/18723",0.00239532649998268,0.031975113642998,0.0248593918008071,"NPC2/NFE2L1/APP/CAT/TM7SF2",5
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","4/118","89/18723",0.00242389832897657,0.0320969609692576,0.0249541232990963,"ENO1/ATP5F1B/RHOA/ATP5F1A",4
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","7/118","290/18723",0.0024295007522575,0.0320969609692576,0.0249541232990963,"CFL1/CD81/GAPDH/GPX1/LAMP1/P4HB/ITGAV",7
"GO:0051384","GO:0051384","response to glucocorticoid","5/118","148/18723",0.00246680538771789,0.0323398326700335,0.025142946483099,"RHOA/PAM/CCND1/STC1/PTGS2",5
"GO:0045862","GO:0045862","positive regulation of proteolysis","8/118","372/18723",0.0024731202510053,0.0323398326700335,0.025142946483099,"ENO1/CLU/RHOA/GRN/APP/RACK1/NFE2L2/RPS3",8
"GO:1905245","GO:1905245","regulation of aspartic-type peptidase activity","2/118","12/18723",0.00249428395074273,0.0324510140393584,0.0252293856198556,"GRN/TMED10",2
"GO:0051492","GO:0051492","regulation of stress fiber assembly","4/118","91/18723",0.00262784943163573,0.0340160509761736,0.0264461402131123,"SFRP1/RHOA/CDC42/RAC1",4
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","6/118","219/18723",0.0026576402529075,0.0342288038603112,0.0266115472031415,"SFRP1/PDIA3/ITM2C/GPX1/TMBIM1/ITGAV",6
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","3/118","44/18723",0.00267735518398063,0.0343103066827117,0.0266749124382912,"CLU/TMBIM6/RACK1",3
"GO:0044706","GO:0044706","multi-multicellular organism process","6/118","220/18723",0.00271836428072338,0.0346625256293235,0.0269487488002585,"CALR/PAM/PRDX3/MMP7/STC1/PTGS2",6
"GO:0016125","GO:0016125","sterol metabolic process","5/118","152/18723",0.0027682989977528,0.0349514794642386,0.0271733990290176,"NPC2/NFE2L1/APP/CAT/TM7SF2",5
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","5/118","152/18723",0.0027682989977528,0.0349514794642386,0.0271733990290176,"CLU/APP/CAT/RPS3/PRDX3",5
"GO:0106027","GO:0106027","neuron projection organization","4/118","93/18723",0.00284328246418332,0.03562315584366,0.0276956009659932,"CFL1/APP/CDC42/PRNP",4
"GO:0045933","GO:0045933","positive regulation of muscle contraction","3/118","45/18723",0.00285552637424953,0.03562315584366,0.0276956009659932,"ENO1/RHOA/PTGS2",3
"GO:0030099","GO:0030099","myeloid cell differentiation","8/118","381/18723",0.00286319551455091,0.03562315584366,0.0276956009659932,"SFRP1/CD81/B2M/APP/CDC42/PRDX3/TMOD3/EPAS1",8
"GO:0016052","GO:0016052","carbohydrate catabolic process","5/118","154/18723",0.00292866160164661,0.035829175934969,0.0278557734747095,"ENO1/GAPDH/APP/PGK1/TPI1",5
"GO:0009650","GO:0009650","UV protection","2/118","13/18723",0.00293567184796859,0.035829175934969,0.0278557734747095,"GPX1/CAT",2
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation","2/118","13/18723",0.00293567184796859,0.035829175934969,0.0278557734747095,"APP/PRNP",2
"GO:1905244","GO:1905244","regulation of modification of synaptic structure","2/118","13/18723",0.00293567184796859,0.035829175934969,0.0278557734747095,"RHOA/CDC42",2
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","4/118","94/18723",0.00295540259081806,0.035899037157662,0.0279100878244878,"SFRP1/RHOA/CDC42/RAC1",4
"GO:1903364","GO:1903364","positive regulation of cellular protein catabolic process","5/118","155/18723",0.00301131415059259,0.0364056517357019,0.0283039607103861,"CLU/CD81/RACK1/NFE2L2/PTTG1IP",5
"GO:0006984","GO:0006984","ER-nucleus signaling pathway","3/118","46/18723",0.00304083657780113,0.0365441840532548,0.0284116641324153,"NFE2L2/TMCO1/AGR2",3
"GO:0009259","GO:0009259","ribonucleotide metabolic process","8/118","385/18723",0.00305128965563657,0.0365441840532548,0.0284116641324153,"ENO1/ATP5F1B/GAPDH/RHOA/APP/PGK1/ATP5F1A/TPI1",8
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","4/118","95/18723",0.00307051024796632,0.0366033384443613,0.0284576543422288,"CLU/ITM2C/PRNP/TMED10",4
"GO:0031667","GO:0031667","response to nutrient levels","9/118","474/18723",0.00310206302280931,0.0368082755900938,0.0286169849034017,"SFRP1/NQO1/LAMP2/NFE2L2/CAT/CCND1/MMP7/STC1/PTGS2",9
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","4/118","96/18723",0.00318864400676681,0.0376612653886789,0.029280150884354,"CALR/CDC42/RAC1/P4HB",4
"GO:0001774","GO:0001774","microglial cell activation","3/118","47/18723",0.00323337709667332,0.0380144288934575,0.0295547216031029,"CLU/GRN/APP",3
"GO:0033157","GO:0033157","regulation of intracellular protein transport","6/118","229/18723",0.00331283462681721,0.0387707541028882,0.0301427346722662,"CD81/CDC42/PRNP/TMEM30A/NUCB1/PTGS2",6
"GO:0045333","GO:0045333","cellular respiration","6/118","230/18723",0.00338441940475867,0.039118704290321,0.0304132522420591,"ATP5F1B/RHOA/ATP5F1A/MDH1/CAT/CHCHD2",6
"GO:0018158","GO:0018158","protein oxidation","2/118","14/18723",0.00341087746570078,0.039118704290321,0.0304132522420591,"GPX1/PRDX3",2
"GO:2001140","GO:2001140","positive regulation of phospholipid transport","2/118","14/18723",0.00341087746570078,0.039118704290321,0.0304132522420591,"DBI/TMEM30A",2
"GO:1902003","GO:1902003","regulation of amyloid-beta formation","3/118","48/18723",0.00343323668453055,0.039118704290321,0.0304132522420591,"CLU/PRNP/TMED10",3
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","3/118","48/18723",0.00343323668453055,0.039118704290321,0.0304132522420591,"SFRP1/PDIA3/ITM2C",3
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","4/118","98/18723",0.00343414298295834,0.039118704290321,0.0304132522420591,"RACK1/NQO1/NFE2L2/RPS3",4
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","5/118","160/18723",0.00345005870335553,0.0391261082154877,0.0304190085023382,"CD81/CDC42/PRNP/TMEM30A/PTGS2",5
"GO:0006163","GO:0006163","purine nucleotide metabolic process","8/118","396/18723",0.00361856029266338,0.0403922318313951,0.0314033697586426,"ENO1/ATP5F1B/GAPDH/RHOA/APP/PGK1/ATP5F1A/TPI1",8
"GO:0019693","GO:0019693","ribose phosphate metabolic process","8/118","396/18723",0.00361856029266338,0.0403922318313951,0.0314033697586426,"ENO1/ATP5F1B/GAPDH/RHOA/APP/PGK1/ATP5F1A/TPI1",8
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","3/118","49/18723",0.00364050158137037,0.0403922318313951,0.0314033697586426,"NFE2L1/PGRMC1/HMOX2",3
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","3/118","49/18723",0.00364050158137037,0.0403922318313951,0.0314033697586426,"CLU/LAMP2/GNPTAB",3
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/118","49/18723",0.00364050158137037,0.0403922318313951,0.0314033697586426,"SFRP1/GPX1/TMBIM1",3
"GO:0032970","GO:0032970","regulation of actin filament-based process","8/118","397/18723",0.0036739298296786,0.0404406731474037,0.0314410309744071,"SFRP1/RHOA/PAM/CDC42/RAC1/TMOD3/TMSB10/STC1",8
"GO:0045807","GO:0045807","positive regulation of endocytosis","4/118","100/18723",0.003692203478928,0.0404406731474037,0.0314410309744071,"CLU/B2M/CDC42/AP2M1",4
"GO:0110020","GO:0110020","regulation of actomyosin structure organization","4/118","100/18723",0.003692203478928,0.0404406731474037,0.0314410309744071,"SFRP1/RHOA/CDC42/RAC1",4
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","6/118","235/18723",0.00375978278445286,0.0408357198855018,0.0317481642578619,"GPX1/RHOA/RACK1/RPS3/PRDX3/PTGS2",6
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","5/118","164/18723",0.00383278551604485,0.0408357198855018,0.0317481642578619,"SFRP1/B2M/ATP5F1A/MAGED1/KRT4",5
"GO:0019318","GO:0019318","hexose metabolic process","6/118","237/18723",0.00391827751203567,0.0408357198855018,0.0317481642578619,"ENO1/GAPDH/PGK1/TPI1/FUCA1/MAN2B1",6
"GO:0006878","GO:0006878","cellular copper ion homeostasis","2/118","15/18723",0.0039194643354793,0.0408357198855018,0.0317481642578619,"APP/PRNP",2
"GO:0019511","GO:0019511","peptidyl-proline hydroxylation","2/118","15/18723",0.0039194643354793,0.0408357198855018,0.0317481642578619,"CRTAP/P4HB",2
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation","2/118","15/18723",0.0039194643354793,0.0408357198855018,0.0317481642578619,"GPX1/CCND1",2
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","2/118","15/18723",0.0039194643354793,0.0408357198855018,0.0317481642578619,"DBI/ITGAV",2
